lot_area,overall_qual,year_built,year_remod/add,1st_flr_sf,gr_liv_area,full_bath,totrms_abvgrd,fireplaces,wood_deck_sf,open_porch_sf,saleprice
8987.0,8.0,2005,2006,1595.0,1595.0,2.0,6.0,1.0,144.0,0.0,221500.0
17871.0,4.0,1995,1996,1680.0,1680.0,2.0,7.0,0.0,152.0,0.0,170000.0
11500.0,6.0,1967,1967,1040.0,1040.0,1.0,6.0,1.0,0.0,0.0,163000.0
12257.0,8.0,1995,1995,1328.0,2531.0,2.0,9.0,1.0,222.0,98.0,290000.0
9044.0,8.0,1996,1997,1335.0,2538.0,2.0,8.0,1.0,198.0,92.0,330000.0
1680.0,6.0,1973,1973,483.0,987.0,1.0,5.0,0.0,0.0,0.0,111000.0
9468.0,6.0,1999,1999,840.0,1755.0,2.0,7.0,1.0,176.0,73.0,214000.0
9373.0,5.0,1953,1953,1152.0,1152.0,1.0,6.0,0.0,0.0,0.0,137500.0
7000.0,7.0,2003,2003,1016.0,1884.0,2.0,7.0,1.0,0.0,35.0,240900.0
10186.0,7.0,1992,1992,1061.0,1923.0,2.0,8.0,1.0,240.0,39.0,190000.0
11664.0,7.0,2002,2002,1611.0,1611.0,2.0,6.0,0.0,262.0,93.0,250000.0
10768.0,5.0,1976,2004,1437.0,1437.0,2.0,6.0,1.0,0.0,21.0,218000.0
10530.0,7.0,1993,1993,1091.0,2075.0,2.0,8.0,1.0,235.0,86.0,255000.0
14859.0,7.0,2006,2006,1670.0,1670.0,2.0,7.0,1.0,144.0,60.0,240000.0
10481.0,8.0,2006,2007,2140.0,2140.0,2.0,8.0,0.0,136.0,32.0,360000.0
9350.0,5.0,1965,1999,1265.0,1265.0,2.0,6.0,1.0,0.0,92.0,179900.0
5925.0,3.0,1910,1950,600.0,968.0,1.0,6.0,0.0,0.0,0.0,37900.0
6718.0,8.0,2001,2001,1312.0,1312.0,2.0,5.0,0.0,256.0,28.0,180500.0
12394.0,7.0,2003,2003,847.0,1733.0,2.0,7.0,1.0,100.0,48.0,225000.0
7000.0,6.0,1940,1950,720.0,1215.0,1.0,6.0,0.0,0.0,0.0,141000.0
10367.0,9.0,2008,2008,1743.0,1743.0,2.0,8.0,1.0,168.0,45.0,335000.0
15240.0,5.0,1977,2004,1026.0,1026.0,1.0,5.0,0.0,316.0,85.0,150000.0
6762.0,7.0,2006,2006,1208.0,1208.0,2.0,6.0,0.0,105.0,61.0,206000.0
8500.0,7.0,2004,2004,1422.0,1422.0,2.0,7.0,0.0,192.0,60.0,179600.0
8877.0,4.0,1951,1951,1220.0,1220.0,1.0,6.0,0.0,0.0,0.0,102000.0
15611.0,5.0,1977,1977,1126.0,1126.0,2.0,6.0,0.0,180.0,0.0,175000.0
13300.0,5.0,1956,2001,1384.0,1384.0,1.0,6.0,0.0,75.0,0.0,159000.0
6500.0,6.0,1976,1976,1127.0,1127.0,1.0,6.0,1.0,0.0,0.0,135000.0
9525.0,6.0,1954,1972,1216.0,1855.0,2.0,7.0,0.0,182.0,0.0,136900.0
6993.0,5.0,1961,1994,1236.0,1236.0,1.0,6.0,1.0,0.0,0.0,135000.0
9430.0,8.0,1999,1999,1268.0,2365.0,2.0,8.0,1.0,0.0,128.0,337000.0
11029.0,6.0,1968,1984,1512.0,2654.0,2.0,9.0,1.0,0.0,65.0,250000.0
14311.0,8.0,1996,1996,1236.0,2340.0,2.0,9.0,1.0,192.0,180.0,306000.0
10800.0,5.0,1987,1988,1200.0,1200.0,3.0,5.0,0.0,120.0,0.0,179000.0
3604.0,7.0,2007,2007,703.0,1392.0,2.0,5.0,0.0,0.0,102.0,146000.0
10320.0,6.0,1915,1950,1138.0,2180.0,1.0,7.0,1.0,0.0,0.0,161000.0
10603.0,6.0,1977,2001,1610.0,1610.0,2.0,6.0,2.0,168.0,68.0,205000.0
4084.0,7.0,1986,1986,1501.0,1501.0,2.0,6.0,1.0,240.0,0.0,241500.0
7943.0,4.0,1961,1961,1029.0,1029.0,1.0,5.0,0.0,64.0,0.0,118500.0
6930.0,5.0,1958,1958,1352.0,1352.0,1.0,6.0,0.0,168.0,0.0,130000.0
7200.0,5.0,1940,1950,1072.0,1072.0,1.0,5.0,2.0,0.0,0.0,130000.0
7150.0,5.0,1962,1962,912.0,912.0,1.0,6.0,0.0,0.0,0.0,123000.0
6012.0,4.0,1955,1955,1152.0,1152.0,2.0,6.0,0.0,0.0,0.0,82000.0
5350.0,7.0,1920,1965,730.0,1450.0,1.0,7.0,0.0,0.0,192.0,132000.0
5400.0,5.0,1921,1968,1073.0,1073.0,1.0,4.0,0.0,0.0,0.0,108480.0
9535.0,5.0,1967,1967,1458.0,1458.0,1.0,7.0,1.0,284.0,0.0,165000.0
7441.0,7.0,2006,2006,1486.0,1486.0,2.0,7.0,0.0,0.0,32.0,181000.0
15400.0,5.0,1961,1961,904.0,1774.0,2.0,8.0,1.0,290.0,40.0,165000.0
10544.0,5.0,1969,1969,864.0,1479.0,2.0,8.0,0.0,287.0,0.0,161000.0
10936.0,8.0,2006,2006,1504.0,1504.0,2.0,7.0,0.0,144.0,0.0,199000.0
11316.0,7.0,2002,2003,824.0,1894.0,2.0,8.0,1.0,0.0,40.0,214900.0
8640.0,8.0,2006,2006,1278.0,1278.0,2.0,5.0,0.0,0.0,60.0,198600.0
12090.0,8.0,1998,1998,1165.0,2263.0,2.0,10.0,1.0,144.0,123.0,258000.0
7750.0,7.0,2002,2002,707.0,1414.0,2.0,6.0,1.0,100.0,35.0,176000.0
9350.0,6.0,1964,1991,1302.0,1302.0,2.0,7.0,0.0,333.0,0.0,158000.0
7750.0,8.0,2002,2002,779.0,1419.0,2.0,7.0,1.0,120.0,0.0,184100.0
13001.0,6.0,1971,1971,1220.0,1220.0,2.0,6.0,1.0,0.0,0.0,170000.0
13607.0,6.0,1986,1986,1182.0,1982.0,2.0,6.0,1.0,400.0,112.0,208000.0
4435.0,6.0,2003,2003,848.0,848.0,1.0,4.0,0.0,140.0,0.0,140000.0
3843.0,8.0,2007,2008,1648.0,1648.0,2.0,5.0,1.0,162.0,53.0,230000.0
5950.0,8.0,1989,1989,1337.0,1337.0,2.0,5.0,1.0,0.0,73.0,188500.0
12400.0,5.0,1940,1950,1125.0,1717.0,1.0,7.0,1.0,0.0,0.0,194000.0
10425.0,5.0,1956,1958,1104.0,1104.0,1.0,5.0,0.0,0.0,0.0,133000.0
16269.0,5.0,1978,1978,907.0,907.0,1.0,5.0,0.0,72.0,0.0,140000.0
8998.0,7.0,2000,2000,782.0,1652.0,2.0,6.0,0.0,0.0,70.0,207500.0
10400.0,6.0,1967,1997,1271.0,2640.0,2.0,8.0,1.0,0.0,120.0,256900.0
10134.0,5.0,1940,1950,735.0,1034.0,1.0,5.0,0.0,0.0,39.0,109000.0
7007.0,5.0,1979,1979,1513.0,1513.0,2.0,8.0,0.0,0.0,0.0,113722.0
11645.0,8.0,2005,2006,1498.0,1498.0,2.0,7.0,1.0,144.0,98.0,237000.0
8250.0,5.0,1963,1963,1053.0,1053.0,1.0,6.0,0.0,240.0,0.0,142100.0
11027.0,6.0,1954,1954,1293.0,1293.0,2.0,5.0,0.0,280.0,0.0,149900.0
9206.0,6.0,1985,1985,977.0,1732.0,2.0,7.0,1.0,192.0,46.0,178000.0
6240.0,8.0,2006,2006,1324.0,1324.0,2.0,6.0,1.0,192.0,38.0,254000.0
9656.0,2.0,1923,1970,832.0,832.0,1.0,5.0,1.0,0.0,0.0,12789.0
7875.0,7.0,1995,1996,1253.0,1253.0,2.0,6.0,1.0,220.0,21.0,176000.0
16259.0,9.0,2006,2006,1249.0,2596.0,3.0,9.0,0.0,240.0,154.0,342643.0
6173.0,5.0,1967,1967,902.0,902.0,1.0,6.0,0.0,0.0,0.0,125500.0
12890.0,6.0,1989,1989,1495.0,1495.0,2.0,8.0,1.0,252.0,0.0,150000.0
7500.0,7.0,2004,2005,1080.0,1080.0,1.0,6.0,0.0,0.0,0.0,141000.0
9532.0,4.0,1953,1953,1647.0,1647.0,1.0,6.0,1.0,225.0,0.0,153000.0
3922.0,7.0,2006,2007,1258.0,1258.0,2.0,6.0,1.0,144.0,16.0,172500.0
8730.0,6.0,1915,2003,698.0,1396.0,1.0,7.0,0.0,0.0,0.0,153575.0
6060.0,5.0,1930,2007,1001.0,1001.0,1.0,5.0,0.0,154.0,0.0,124900.0
5400.0,6.0,1920,1950,1044.0,1480.0,1.0,6.0,0.0,0.0,0.0,119000.0
10000.0,8.0,2006,2006,1588.0,1588.0,2.0,7.0,1.0,144.0,45.0,227000.0
10007.0,5.0,1959,2006,1053.0,1053.0,1.0,5.0,0.0,0.0,0.0,145500.0
7830.0,3.0,1921,1950,492.0,492.0,1.0,3.0,0.0,0.0,0.0,61500.0
11727.0,7.0,1969,1969,1851.0,1851.0,2.0,8.0,1.0,0.0,146.0,192100.0
10320.0,6.0,1915,1965,754.0,1403.0,1.0,7.0,0.0,0.0,0.0,116000.0
10482.0,6.0,1958,1958,1138.0,1138.0,1.0,6.0,0.0,224.0,0.0,145000.0
8800.0,5.0,1977,2008,1040.0,1040.0,2.0,5.0,0.0,0.0,0.0,150500.0
10000.0,6.0,1993,1994,763.0,1655.0,2.0,7.0,1.0,157.0,84.0,175900.0
10140.0,6.0,1974,1974,1116.0,1116.0,2.0,6.0,1.0,0.0,0.0,167900.0
14054.0,7.0,2006,2006,879.0,1863.0,2.0,9.0,1.0,100.0,17.0,219210.0
8856.0,5.0,1957,1957,1176.0,1176.0,1.0,6.0,2.0,0.0,88.0,136500.0
7800.0,5.0,1966,2008,892.0,892.0,1.0,5.0,0.0,0.0,0.0,137900.0
7200.0,5.0,1910,2006,1022.0,1022.0,1.0,4.0,0.0,0.0,30.0,85000.0
10680.0,5.0,1951,1951,2136.0,2136.0,2.0,7.0,0.0,0.0,30.0,137900.0
9535.0,6.0,1998,1998,926.0,1604.0,2.0,7.0,0.0,100.0,82.0,195500.0
6858.0,6.0,1915,1950,841.0,1647.0,1.0,6.0,0.0,0.0,66.0,128000.0
8100.0,5.0,1961,2007,864.0,864.0,1.0,5.0,1.0,132.0,0.0,135000.0
9216.0,5.0,1975,1975,1076.0,1076.0,1.0,5.0,1.0,0.0,0.0,143195.0
9100.0,5.0,1930,1960,779.0,935.0,1.0,4.0,0.0,0.0,0.0,79500.0
12774.0,7.0,2003,2004,835.0,1663.0,2.0,8.0,0.0,168.0,68.0,192500.0
6000.0,5.0,1950,1970,768.0,1328.0,1.0,6.0,0.0,0.0,12.0,129500.0
10364.0,6.0,1995,1996,806.0,1572.0,2.0,7.0,1.0,0.0,40.0,168000.0
6000.0,6.0,1939,1950,874.0,1342.0,2.0,7.0,1.0,0.0,0.0,105000.0
9525.0,5.0,1995,2006,1099.0,1099.0,1.0,6.0,0.0,278.0,0.0,144000.0
8880.0,7.0,1994,2002,1222.0,2110.0,2.0,8.0,2.0,0.0,130.0,205000.0
8410.0,6.0,1974,1974,1026.0,1026.0,1.0,5.0,1.0,193.0,0.0,143000.0
4385.0,9.0,2001,2001,1419.0,1419.0,1.0,5.0,1.0,155.0,58.0,290000.0
12464.0,5.0,1996,1996,1040.0,1040.0,1.0,6.0,0.0,168.0,0.0,152000.0
5005.0,8.0,1992,1992,1280.0,1280.0,2.0,5.0,0.0,0.0,82.0,191500.0
9591.0,8.0,2004,2005,1143.0,2473.0,2.0,9.0,1.0,192.0,151.0,317000.0
6960.0,7.0,1940,1998,798.0,1302.0,1.0,6.0,2.0,0.0,0.0,165250.0
9825.0,5.0,1966,1966,1092.0,1092.0,1.0,6.0,0.0,259.0,0.0,123000.0
14175.0,6.0,1956,1956,1188.0,1188.0,1.0,4.0,1.0,102.0,89.0,185000.0
7400.0,7.0,1962,1962,1045.0,1045.0,1.0,6.0,0.0,0.0,0.0,120000.0
10738.0,6.0,1966,1966,1093.0,1093.0,2.0,6.0,1.0,224.0,0.0,158500.0
8366.0,6.0,2004,2004,798.0,1640.0,2.0,6.0,0.0,138.0,45.0,173000.0
9842.0,4.0,1962,1962,1224.0,1224.0,2.0,6.0,0.0,0.0,0.0,101800.0
7200.0,7.0,1936,2007,575.0,1135.0,1.0,6.0,0.0,256.0,0.0,155000.0
10230.0,5.0,1925,1950,1078.0,1078.0,1.0,6.0,0.0,0.0,0.0,125000.0
8626.0,4.0,1956,1956,968.0,968.0,1.0,5.0,0.0,0.0,0.0,104500.0
8834.0,9.0,2004,2005,1462.0,2224.0,2.0,10.0,1.0,184.0,0.0,350000.0
8544.0,3.0,1950,1950,1040.0,1040.0,2.0,6.0,0.0,0.0,0.0,93500.0
9179.0,7.0,1999,1999,882.0,1790.0,2.0,7.0,0.0,0.0,88.0,193000.0
11526.0,6.0,1922,1994,1423.0,2555.0,2.0,11.0,1.0,431.0,0.0,191000.0
5684.0,6.0,1930,2005,813.0,813.0,1.0,5.0,0.0,0.0,113.0,110000.0
11885.0,8.0,2001,2001,1299.0,1872.0,2.0,7.0,1.0,160.0,122.0,261500.0
9600.0,5.0,1956,1956,1050.0,1050.0,1.0,5.0,0.0,0.0,0.0,128900.0
10215.0,4.0,1954,1954,948.0,948.0,1.0,5.0,0.0,0.0,0.0,111000.0
8550.0,5.0,1926,1950,960.0,1316.0,1.0,7.0,0.0,0.0,0.0,90000.0
14778.0,6.0,1954,2006,1640.0,1640.0,1.0,7.0,1.0,108.0,0.0,224000.0
3180.0,6.0,2005,2005,600.0,1200.0,2.0,5.0,0.0,0.0,166.0,165000.0
3068.0,6.0,1920,1993,662.0,1324.0,1.0,6.0,0.0,0.0,0.0,122000.0
8298.0,8.0,2006,2007,1564.0,1564.0,2.0,6.0,1.0,132.0,0.0,267300.0
13142.0,6.0,1997,1997,872.0,1771.0,2.0,6.0,0.0,0.0,96.0,215700.0
11362.0,8.0,2004,2005,1836.0,1836.0,2.0,7.0,1.0,125.0,185.0,280000.0
10845.0,8.0,2003,2004,1575.0,1575.0,2.0,7.0,1.0,216.0,28.0,284000.0
1936.0,4.0,1970,1970,630.0,630.0,1.0,3.0,0.0,0.0,0.0,84500.0
3960.0,7.0,1930,1950,502.0,1004.0,1.0,5.0,1.0,280.0,0.0,105000.0
9100.0,7.0,2004,2005,1836.0,1836.0,2.0,8.0,1.0,120.0,33.0,216837.0
9600.0,5.0,1960,1960,1496.0,1496.0,2.0,6.0,0.0,0.0,22.0,141500.0
9764.0,5.0,1967,2003,894.0,894.0,1.0,5.0,0.0,0.0,0.0,130000.0
8430.0,5.0,1978,1978,1040.0,1040.0,2.0,5.0,0.0,0.0,0.0,124000.0
9060.0,5.0,1923,1999,942.0,1828.0,2.0,6.0,0.0,174.0,0.0,150909.0
12778.0,5.0,1952,2003,1008.0,1008.0,1.0,4.0,0.0,0.0,154.0,139500.0
8172.0,4.0,1955,1955,864.0,864.0,1.0,5.0,0.0,196.0,0.0,79275.0
9037.0,8.0,2006,2006,1484.0,1484.0,2.0,6.0,1.0,120.0,33.0,265900.0
6292.0,6.0,1930,1950,790.0,790.0,1.0,4.0,0.0,0.0,141.0,91000.0
11900.0,5.0,1977,1977,946.0,1934.0,2.0,6.0,1.0,0.0,176.0,185000.0
7945.0,5.0,1959,1959,1150.0,1150.0,1.0,6.0,0.0,0.0,0.0,141000.0
9340.0,4.0,1941,1950,672.0,672.0,1.0,4.0,0.0,0.0,113.0,113000.0
11454.0,8.0,1995,1995,1511.0,1511.0,2.0,6.0,1.0,168.0,42.0,225000.0
8480.0,5.0,1945,1950,793.0,793.0,1.0,4.0,0.0,0.0,0.0,113000.0
6305.0,6.0,1975,1975,1096.0,1096.0,1.0,5.0,1.0,0.0,0.0,125200.0
9709.0,8.0,2007,2007,958.0,2100.0,2.0,8.0,2.0,172.0,104.0,319500.0
10930.0,5.0,1945,1950,1048.0,1558.0,1.0,6.0,1.0,0.0,0.0,140000.0
8899.0,8.0,2007,2007,948.0,2088.0,2.0,10.0,1.0,100.0,24.0,250000.0
10237.0,6.0,2005,2006,768.0,1536.0,2.0,6.0,1.0,100.0,38.0,176000.0
2364.0,6.0,1978,1978,804.0,1548.0,2.0,7.0,1.0,108.0,0.0,147000.0
7892.0,6.0,1979,1979,918.0,918.0,2.0,5.0,1.0,28.0,0.0,99500.0
7917.0,6.0,1999,2000,953.0,1647.0,2.0,7.0,1.0,0.0,40.0,175000.0
7200.0,5.0,1954,1954,825.0,825.0,1.0,4.0,0.0,0.0,0.0,109500.0
12155.0,6.0,1970,1970,1657.0,1657.0,2.0,7.0,1.0,0.0,0.0,163500.0
7446.0,4.0,1941,1950,788.0,788.0,1.0,4.0,2.0,0.0,0.0,100000.0
7832.0,5.0,1968,1968,864.0,864.0,1.0,4.0,0.0,226.0,0.0,137250.0
19378.0,7.0,2005,2006,1392.0,2462.0,2.0,9.0,1.0,239.0,132.0,320000.0
9830.0,5.0,1959,2006,1287.0,1287.0,1.0,7.0,1.0,364.0,17.0,162000.0
4403.0,7.0,2009,2009,1478.0,1478.0,2.0,7.0,1.0,0.0,144.0,222000.0
8174.0,7.0,2003,2003,698.0,1342.0,2.0,7.0,1.0,100.0,56.0,178000.0
7200.0,5.0,1940,1992,804.0,804.0,1.0,4.0,2.0,0.0,0.0,119000.0
7590.0,5.0,1962,1962,876.0,1812.0,2.0,8.0,1.0,0.0,168.0,169500.0
8795.0,7.0,2000,2000,980.0,2256.0,2.0,8.0,1.0,224.0,54.0,236000.0
3843.0,8.0,2007,2008,1648.0,1648.0,2.0,5.0,1.0,162.0,53.0,294464.0
11075.0,6.0,1969,1969,1092.0,2112.0,2.0,9.0,2.0,280.0,0.0,206900.0
10142.0,7.0,2004,2004,956.0,2084.0,2.0,8.0,0.0,0.0,45.0,233000.0
7741.0,6.0,1924,1950,1032.0,1032.0,1.0,5.0,0.0,0.0,0.0,108000.0
8139.0,6.0,1995,1996,680.0,1470.0,2.0,7.0,1.0,192.0,49.0,165000.0
8982.0,5.0,1977,1977,1040.0,1040.0,1.0,5.0,0.0,0.0,0.0,134900.0
6120.0,5.0,1939,1950,884.0,884.0,1.0,5.0,0.0,0.0,0.0,113000.0
16561.0,5.0,1996,1996,1097.0,1097.0,1.0,6.0,0.0,306.0,0.0,147900.0
4060.0,5.0,1922,1950,864.0,864.0,1.0,4.0,0.0,0.0,96.0,99900.0
2308.0,6.0,1975,1975,855.0,1456.0,2.0,7.0,0.0,0.0,0.0,143000.0
6240.0,6.0,1934,1950,816.0,1176.0,1.0,6.0,1.0,112.0,0.0,114500.0
8789.0,5.0,1967,1967,941.0,941.0,1.0,6.0,1.0,64.0,0.0,129200.0
9042.0,7.0,1941,2006,1188.0,2340.0,2.0,9.0,2.0,0.0,60.0,266500.0
8923.0,7.0,1998,1998,751.0,1382.0,2.0,7.0,1.0,256.0,0.0,177500.0
12518.0,5.0,1968,1968,1008.0,1008.0,1.0,6.0,0.0,144.0,0.0,139500.0
11069.0,6.0,2007,2007,608.0,1396.0,2.0,6.0,1.0,100.0,36.0,170000.0
8800.0,6.0,1964,1997,845.0,2154.0,2.0,8.0,1.0,0.0,0.0,224500.0
13262.0,8.0,2003,2004,1105.0,2400.0,3.0,10.0,1.0,114.0,40.0,290000.0
7758.0,7.0,1931,1950,1226.0,1818.0,1.0,7.0,2.0,0.0,0.0,169500.0
12118.0,7.0,2004,2005,1710.0,1710.0,2.0,7.0,1.0,100.0,48.0,240000.0
9600.0,5.0,1955,1955,1150.0,1150.0,1.0,6.0,0.0,0.0,0.0,144000.0
9500.0,6.0,1964,1978,1127.0,1977.0,1.0,9.0,1.0,0.0,52.0,165000.0
7175.0,6.0,1990,1991,1332.0,1332.0,2.0,5.0,0.0,0.0,60.0,145000.0
11200.0,5.0,1964,1964,1298.0,1298.0,2.0,5.0,0.0,0.0,144.0,114000.0
2760.0,6.0,1973,1973,525.0,1092.0,1.0,6.0,0.0,0.0,0.0,105500.0
11050.0,8.0,1998,1999,1036.0,1916.0,2.0,8.0,1.0,0.0,70.0,254900.0
7200.0,5.0,1950,1950,1238.0,1238.0,1.0,6.0,1.0,0.0,171.0,102000.0
12420.0,7.0,2001,2001,944.0,1840.0,2.0,6.0,0.0,0.0,45.0,230000.0
6120.0,5.0,1920,2004,939.0,1513.0,1.0,8.0,0.0,24.0,0.0,137500.0
7111.0,5.0,1928,1983,1143.0,1143.0,1.0,5.0,1.0,265.0,0.0,138000.0
19255.0,6.0,1983,1983,1338.0,1338.0,1.0,5.0,1.0,0.0,0.0,156500.0
8120.0,4.0,1970,1970,864.0,864.0,1.0,5.0,0.0,0.0,0.0,124500.0
11952.0,7.0,1977,1977,1161.0,1969.0,2.0,8.0,1.0,0.0,0.0,190000.0
3182.0,7.0,2007,2007,1266.0,1266.0,2.0,6.0,1.0,100.0,16.0,159895.0
9842.0,5.0,1921,1998,990.0,2601.0,3.0,8.0,0.0,183.0,0.0,189000.0
8020.0,5.0,1964,1964,912.0,912.0,1.0,6.0,0.0,0.0,0.0,124000.0
11341.0,5.0,1957,1996,1392.0,1392.0,1.0,5.0,1.0,0.0,0.0,121500.0
12436.0,5.0,1957,1957,1824.0,1824.0,2.0,9.0,0.0,0.0,0.0,146000.0
12192.0,7.0,2000,2001,928.0,1823.0,2.0,6.0,0.0,192.0,36.0,235000.0
3842.0,8.0,2004,2005,1646.0,1646.0,2.0,5.0,1.0,128.0,53.0,300000.0
1936.0,4.0,1970,1970,546.0,1092.0,1.0,5.0,0.0,0.0,0.0,90500.0
13101.0,5.0,1965,1965,1728.0,1728.0,2.0,10.0,0.0,0.0,0.0,142600.0
9808.0,7.0,2002,2002,1573.0,1573.0,2.0,6.0,0.0,0.0,72.0,227000.0
17227.0,8.0,1999,2000,1341.0,1341.0,1.0,5.0,1.0,240.0,84.0,246900.0
5280.0,4.0,1895,1950,825.0,1361.0,1.0,6.0,0.0,0.0,123.0,89000.0
11792.0,4.0,1948,1950,792.0,1120.0,1.0,5.0,0.0,0.0,0.0,64000.0
3876.0,8.0,1978,1978,1226.0,1226.0,1.0,4.0,1.0,133.0,60.0,170000.0
6000.0,6.0,1925,1980,1103.0,1103.0,1.0,5.0,1.0,166.0,120.0,110500.0
8240.0,6.0,1960,1960,1179.0,1179.0,1.0,5.0,0.0,0.0,0.0,110000.0
9405.0,5.0,1947,2008,698.0,698.0,1.0,4.0,0.0,0.0,200.0,118000.0
10625.0,7.0,2003,2004,1006.0,2046.0,2.0,8.0,1.0,320.0,62.0,284000.0
9247.0,6.0,1962,1962,858.0,1716.0,1.0,8.0,1.0,0.0,84.0,171000.0
10628.0,7.0,2004,2004,871.0,1812.0,2.0,8.0,0.0,146.0,91.0,193000.0
11000.0,5.0,1976,2003,1178.0,1178.0,1.0,6.0,0.0,0.0,44.0,135000.0
9399.0,7.0,1919,1950,818.0,1636.0,1.0,7.0,1.0,0.0,0.0,167000.0
7200.0,4.0,1950,1950,864.0,864.0,1.0,5.0,0.0,0.0,0.0,105000.0
10264.0,7.0,1999,1999,1588.0,1588.0,2.0,6.0,0.0,158.0,29.0,214000.0
13215.0,8.0,2004,2004,1426.0,1914.0,2.0,9.0,1.0,168.0,127.0,279000.0
10530.0,6.0,1975,2000,1109.0,1875.0,3.0,8.0,1.0,48.0,28.0,184500.0
6000.0,3.0,1948,2002,679.0,1183.0,1.0,6.0,0.0,0.0,176.0,120000.0
7703.0,6.0,1992,1992,833.0,1730.0,2.0,6.0,0.0,0.0,91.0,171500.0
4251.0,7.0,2006,2007,625.0,1250.0,2.0,5.0,0.0,0.0,54.0,164700.0
3072.0,7.0,2004,2004,1548.0,1548.0,2.0,7.0,1.0,143.0,20.0,225000.0
8410.0,5.0,1910,1996,658.0,1184.0,1.0,8.0,0.0,0.0,151.0,81000.0
14364.0,7.0,1988,1989,1180.0,2062.0,2.0,7.0,1.0,60.0,55.0,277000.0
8680.0,5.0,1960,1960,894.0,894.0,1.0,5.0,0.0,0.0,0.0,117600.0
9600.0,6.0,1950,2005,1112.0,1668.0,1.0,6.0,0.0,0.0,0.0,140000.0
15810.0,6.0,2007,2007,768.0,1496.0,3.0,7.0,0.0,100.0,0.0,181755.0
11024.0,7.0,2005,2006,1400.0,1400.0,2.0,6.0,0.0,144.0,55.0,186800.0
8970.0,5.0,1965,1965,825.0,2140.0,2.0,7.0,1.0,0.0,40.0,177500.0
10800.0,4.0,1927,2007,968.0,968.0,2.0,5.0,0.0,0.0,0.0,64500.0
4835.0,7.0,2004,2005,1488.0,1488.0,2.0,6.0,1.0,168.0,50.0,260000.0
3710.0,7.0,2007,2007,1266.0,1266.0,2.0,6.0,1.0,100.0,16.0,185485.0
6120.0,5.0,1931,1993,875.0,875.0,1.0,5.0,0.0,48.0,0.0,105000.0
9600.0,6.0,1976,1994,1094.0,1855.0,2.0,7.0,1.0,113.0,100.0,187000.0
14145.0,7.0,1984,1998,1621.0,1621.0,2.0,8.0,0.0,108.0,45.0,202500.0
9926.0,7.0,2005,2006,1614.0,1614.0,2.0,7.0,0.0,100.0,38.0,245700.0
8012.0,6.0,1980,1980,630.0,1266.0,1.0,5.0,2.0,340.0,0.0,128000.0
10240.0,8.0,2005,2005,1038.0,2098.0,2.0,8.0,1.0,192.0,52.0,275500.0
10762.0,7.0,1999,1999,1005.0,1983.0,2.0,9.0,1.0,0.0,0.0,225000.0
8000.0,5.0,1959,1959,1183.0,1183.0,1.0,6.0,0.0,0.0,0.0,138000.0
1680.0,6.0,1971,1971,525.0,1092.0,1.0,6.0,0.0,0.0,0.0,88000.0
13693.0,9.0,2006,2006,2069.0,2643.0,2.0,9.0,1.0,414.0,84.0,380000.0
10625.0,8.0,2007,2007,1660.0,1660.0,2.0,7.0,1.0,133.0,120.0,256000.0
7200.0,5.0,1951,2000,900.0,900.0,1.0,5.0,0.0,222.0,32.0,134800.0
1612.0,6.0,1980,1980,561.0,1229.0,1.0,5.0,1.0,154.0,0.0,121000.0
10207.0,7.0,2007,2007,874.0,1761.0,3.0,7.0,0.0,144.0,105.0,227875.0
10475.0,8.0,2008,2008,1694.0,1694.0,2.0,7.0,0.0,160.0,33.0,245350.0
5976.0,5.0,1920,1950,624.0,1248.0,2.0,8.0,0.0,0.0,130.0,93500.0
10625.0,5.0,1920,1950,835.0,835.0,1.0,5.0,0.0,0.0,0.0,83000.0
5680.0,5.0,1901,1950,933.0,1173.0,2.0,7.0,0.0,0.0,25.0,113000.0
12400.0,6.0,1958,1998,1215.0,1215.0,1.0,6.0,0.0,0.0,0.0,155000.0
6768.0,6.0,1961,1996,912.0,912.0,1.0,5.0,0.0,168.0,0.0,142000.0
6000.0,6.0,1926,2004,904.0,904.0,1.0,4.0,0.0,0.0,0.0,119000.0
12508.0,6.0,1940,1985,983.0,1750.0,2.0,7.0,0.0,245.0,0.0,160000.0
7415.0,6.0,2004,2004,864.0,1593.0,2.0,8.0,1.0,100.0,75.0,193000.0
11762.0,8.0,1992,1993,1105.0,2202.0,2.0,9.0,1.0,0.0,65.0,263000.0
8767.0,7.0,2005,2005,1310.0,1310.0,2.0,6.0,1.0,0.0,0.0,164990.0
8190.0,4.0,1954,1954,948.0,948.0,1.0,5.0,1.0,0.0,36.0,119000.0
7500.0,8.0,2006,2007,1448.0,1448.0,2.0,6.0,1.0,0.0,140.0,238500.0
3784.0,8.0,2006,2007,1565.0,1565.0,2.0,5.0,0.0,0.0,120.0,193800.0
4224.0,5.0,1976,1976,1060.0,1060.0,1.0,6.0,1.0,100.0,110.0,129900.0
9245.0,5.0,1994,1995,990.0,990.0,1.0,5.0,0.0,0.0,0.0,145000.0
14781.0,8.0,2001,2002,1787.0,1787.0,2.0,7.0,1.0,198.0,150.0,275000.0
8544.0,3.0,1950,1950,1040.0,1040.0,2.0,6.0,0.0,0.0,0.0,81400.0
7440.0,5.0,1954,1954,1089.0,1089.0,1.0,5.0,1.0,328.0,0.0,125000.0
